Window_Pair;Enhancer_CTCF;RNAPII-S2p_CTCF;RNAPII-S7p_RNAPII-S2p;RNAPII-S2p_RNAPII-S2p;Tcf3_EP300;H3K9me3_H3K9me3;ZC3H11A_CTCF;EP300_NANOG;Enhancer_MAFK;RNAPII-S7p_Enhancer;Tcf3_Enhancer;RNAPII-S5p_RNAPII-S2p;Tcf3_RNAPII-S2p;RNAPII-S2p_Oct4;HCFC1_NANOG;RNAPII-S2p_NANOG;Tcf3_CTCF;RNAPII-S5p_Enhancer;Tcf3_MAFK;EP300_ZNF384;RNAPII-S2p_Enhancer;Tcf3_NANOG;Enhancer_NANOG;H3K9me3_Enhancer
chr5:132080000-132120000&chr5:132000000-132040000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1
chr1:95800000-95840000&chr1:95400000-95440000;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr5:39800000-39840000&chr5:37080000-37120000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
chr11:111280000-111320000&chr11:108280000-108320000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr2:129080000-129120000&chr2:126480000-126520000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0
chr1:92400000-92440000&chr1:91240000-91280000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr13:51760000-51800000&chr13:48320000-48360000;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1
chr3:139200000-139240000&chr3:135760000-135800000;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr9:62920000-62960000&chr9:60720000-60760000;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
chr7:89640000-89680000&chr7:86920000-86960000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr7:112640000-112680000&chr7:109320000-109360000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:73880000-73920000&chr12:73280000-73320000;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr11:33960000-34000000&chr11:30640000-30680000;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0
chr2:84440000-84480000&chr2:81120000-81160000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr12:74040000-74080000&chr12:70680000-70720000;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1
chr9:37160000-37200000&chr9:36560000-36600000;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1;1
chr11:104600000-104640000&chr11:102320000-102360000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:124400000-124440000&chr14:120760000-120800000;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0
chr16:23960000-24000000&chr16:23880000-23920000;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr13:102000000-102040000&chr13:98160000-98200000;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0
chr8:112800000-112840000&chr8:109600000-109640000;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:100360000-100400000&chr5:99560000-99600000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:34920000-34960000&chr11:31480000-31520000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:68240000-68280000&chr9:64760000-64800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
chr4:49800000-49840000&chr4:46840000-46880000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:32440000-32480000&chr7:31240000-31280000;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0
chr10:111640000-111680000&chr10:109920000-109960000;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:67440000-67480000&chr8:66800000-66840000;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0
chr2:72080000-72120000&chr2:68080000-68120000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr11:107200000-107240000&chr11:103480000-103520000;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1
chr8:112640000-112680000&chr8:112480000-112520000;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
chr2:74240000-74280000&chr2:71040000-71080000;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0
chr6:85400000-85440000&chr6:85200000-85240000;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;0;1;0;1;1;0;1;1
chr6:80000000-80040000&chr6:78680000-78720000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr8:36480000-36520000&chr8:35200000-35240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr19:33280000-33320000&chr19:29400000-29440000;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0
chr15:28920000-28960000&chr15:24920000-24960000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:8600000-8640000&chr9:8240000-8280000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:87720000-87760000&chr11:86000000-86040000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1
chr10:28240000-28280000&chr10:24280000-24320000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr6:35680000-35720000&chr6:33160000-33200000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:72080000-72120000&chr7:70720000-70760000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr6:11400000-11440000&chr6:9560000-9600000;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
chr13:51760000-51800000&chr13:48600000-48640000;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr5:139240000-139280000&chr5:137400000-137440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr3:54560000-54600000&chr3:51520000-51560000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr13:50560000-50600000&chr13:47080000-47120000;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1
chr16:38960000-39000000&chr16:35080000-35120000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr16:96320000-96360000&chr16:95680000-95720000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:96480000-96520000&chr3:96360000-96400000;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;0;1;0
chr6:143320000-143360000&chr6:139920000-139960000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr15:40400000-40440000&chr15:38920000-38960000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:69240000-69280000&chr6:65840000-65880000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr2:74240000-74280000&chr2:71960000-72000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
chr16:64880000-64920000&chr16:63360000-63400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr1:73840000-73880000&chr1:73640000-73680000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:132280000-132320000&chr2:132080000-132120000;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;0
chr7:74840000-74880000&chr7:72520000-72560000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:106280000-106320000&chr8:104640000-104680000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
chr5:68480000-68520000&chr5:66160000-66200000;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr15:84160000-84200000&chr15:81960000-82000000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:52160000-52200000&chr18:48440000-48480000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:99440000-99480000&chr7:97400000-97440000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:27520000-27560000&chr19:26240000-26280000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:24480000-24520000&chr14:20760000-20800000;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr3:32840000-32880000&chr3:32480000-32520000;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0
chr7:76600000-76640000&chr7:74200000-74240000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:89640000-89680000&chr7:86720000-86760000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:118000000-118040000&chr9:115080000-115120000;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
chr4:56040000-56080000&chr4:53320000-53360000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;1;0;1;1
chr9:98960000-99000000&chr9:98240000-98280000;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0
chr8:94800000-94840000&chr8:91600000-91640000;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
chr18:86600000-86640000&chr18:84480000-84520000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
chr12:113320000-113360000&chr12:112800000-112840000;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1
chr17:67160000-67200000&chr17:66840000-66880000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:46440000-46480000&chr8:42640000-42680000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:70240000-70280000&chr14:66920000-66960000;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr2:69560000-69600000&chr2:67000000-67040000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0
chr17:8360000-8400000&chr17:7840000-7880000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:149560000-149600000&chr5:146440000-146480000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr7:67080000-67120000&chr7:65240000-65280000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr16:14040000-14080000&chr16:11000000-11040000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
chr1:62440000-62480000&chr1:60880000-60920000;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;1;1;0
chr15:58440000-58480000&chr15:56760000-56800000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr6:83120000-83160000&chr6:80560000-80600000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr6:67240000-67280000&chr6:66360000-66400000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr12:34120000-34160000&chr12:30640000-30680000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr16:38280000-38320000&chr16:36400000-36440000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:35680000-35720000&chr14:35560000-35600000;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0
chr1:62400000-62440000&chr1:58600000-58640000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:167800000-167840000&chr2:166760000-166800000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr14:79920000-79960000&chr14:76240000-76280000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:23160000-23200000&chr14:21080000-21120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
chr9:107320000-107360000&chr9:107120000-107160000;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr15:75160000-75200000&chr15:73320000-73360000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr3:92600000-92640000&chr3:90400000-90440000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:90440000-90480000&chr11:87800000-87840000;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:157840000-157880000&chr2:155520000-155560000;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr18:47760000-47800000&chr18:45800000-45840000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:80360000-80400000&chr18:77480000-77520000;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0
chr13:109200000-109240000&chr13:107480000-107520000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:107120000-107160000&chr4:105560000-105600000;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
chr12:35120000-35160000&chr12:34000000-34040000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:104640000-104680000&chr3:104240000-104280000;1;1;1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1
chr9:31000000-31040000&chr9:29720000-29760000;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0
chr3:138400000-138440000&chr3:137360000-137400000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:36040000-36080000&chr1:33440000-33480000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr11:34320000-34360000&chr11:30360000-30400000;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;1;1
chr7:131400000-131440000&chr7:129000000-129040000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr15:78920000-78960000&chr15:76120000-76160000;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0
chr1:60360000-60400000&chr1:59720000-59760000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr14:87680000-87720000&chr14:84720000-84760000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:43400000-43440000&chr17:40560000-40600000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:32640000-32680000&chr19:32440000-32480000;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
chr6:112760000-112800000&chr6:109520000-109560000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr2:159600000-159640000&chr2:158880000-158920000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr11:11000000-11040000&chr11:9280000-9320000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr6:125840000-125880000&chr6:125440000-125480000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:92120000-92160000&chr9:90800000-90840000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:60760000-60800000&chr2:58040000-58080000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:6560000-6600000&chr12:3240000-3280000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:50760000-50800000&chr1:48480000-48520000;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr14:70400000-70440000&chr14:67200000-67240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr3:95600000-95640000&chr3:94640000-94680000;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;1;0
chr16:30960000-31000000&chr16:28840000-28880000;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0
chr17:72480000-72520000&chr17:71280000-71320000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr11:90080000-90120000&chr11:88800000-88840000;1;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0
chr19:38520000-38560000&chr19:36720000-36760000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr8:115240000-115280000&chr8:114160000-114200000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr1:88960000-89000000&chr1:88200000-88240000;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0
chr19:60400000-60440000&chr19:59280000-59320000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr10:17640000-17680000&chr10:14960000-15000000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr17:58000000-58040000&chr17:56520000-56560000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr2:11920000-11960000&chr2:10520000-10560000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:37240000-37280000&chr11:33560000-33600000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:134000000-134040000&chr4:131680000-131720000;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1
chr9:47680000-47720000&chr9:43920000-43960000;1;1;0;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;1
chr5:111280000-111320000&chr5:109000000-109040000;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0
chr1:66200000-66240000&chr1:62560000-62600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr6:18320000-18360000&chr6:17520000-17560000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:57000000-57040000&chr7:54320000-54360000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr13:5680000-5720000&chr13:3080000-3120000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr11:73680000-73720000&chr11:72240000-72280000;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
chr5:123560000-123600000&chr5:120320000-120360000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0
chr2:93880000-93920000&chr2:90920000-90960000;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0
chr3:107000000-107040000&chr3:104240000-104280000;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr6:54600000-54640000&chr6:54320000-54360000;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr10:82240000-82280000&chr10:79640000-79680000;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
chr3:58760000-58800000&chr3:57280000-57320000;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
chr18:24720000-24760000&chr18:22360000-22400000;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr9:99720000-99760000&chr9:96000000-96040000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:118760000-118800000&chr9:117880000-117920000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr9:43040000-43080000&chr9:40840000-40880000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr18:69480000-69520000&chr18:65520000-65560000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr5:127880000-127920000&chr5:127440000-127480000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:67000000-67040000&chr17:65280000-65320000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:181920000-181960000&chr1:178560000-178600000;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
chr4:123320000-123360000&chr4:122600000-122640000;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;1;1
chr5:138160000-138200000&chr5:136480000-136520000;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr1:188760000-188800000&chr1:185640000-185680000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:52960000-53000000&chr7:50400000-50440000;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
chr19:59720000-59760000&chr19:55920000-55960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr1:43960000-44000000&chr1:40920000-40960000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:62360000-62400000&chr2:58880000-58920000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr16:71800000-71840000&chr16:69200000-69240000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
chr1:59960000-60000000&chr1:58000000-58040000;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0
chr18:37760000-37800000&chr18:37240000-37280000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr3:9720000-9760000&chr3:6680000-6720000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:174160000-174200000&chr1:172560000-172600000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
chr11:101200000-101240000&chr11:97480000-97520000;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0
chr1:152240000-152280000&chr1:151360000-151400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr2:150760000-150800000&chr2:148640000-148680000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr8:40520000-40560000&chr8:38200000-38240000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:75080000-75120000&chr11:71520000-71560000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0
chr11:53160000-53200000&chr11:50520000-50560000;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0
chr4:141080000-141120000&chr4:138880000-138920000;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;0
chr2:121120000-121160000&chr2:118800000-118840000;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
chr11:83360000-83400000&chr11:80000000-80040000;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
chr1:15120000-15160000&chr1:14640000-14680000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:82280000-82320000&chr12:81080000-81120000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
chr6:13680000-13720000&chr6:12600000-12640000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr6:51680000-51720000&chr6:49880000-49920000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr19:41960000-42000000&chr19:40160000-40200000;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;1;0;1;0
chr8:117680000-117720000&chr8:116400000-116440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr1:171600000-171640000&chr1:167840000-167880000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:37760000-37800000&chr14:36360000-36400000;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0
chr7:110120000-110160000&chr7:108440000-108480000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr9:64800000-64840000&chr9:61120000-61160000;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
chr2:30400000-30440000&chr2:27600000-27640000;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
